Prefix	Last	First	Suffix	FilingType	StateDst	Year	Filing Year	FilingDate	DocID	DisclosureType
HONORABLE	BOEHNER	JOHN A.		O	OH08	2012	2011	5/11/2012	8205371	FD
	BOESCH	WILLIAM L.	JR.	O	GP00	2012	2011	5/15/2012	9101480	FD
	BOHANNON	BRAD		O	GA03	2012	2011	5/15/2012	9101481	FD
	BOLAND	RAYMOND G.		O	WI03	2012	2011	5/23/2012	8208635	FD
	BOLLE	MARYJANE SPENCER		O	LC00	2012	2011	5/15/2012	9101482	FD
	BOLTON	MICHAEL A.		O	CP00	2012	2011	5/14/2012	9101132	FD
HONORABLE	BONAMICI	SUZANNE		O	OR01	2012	2011	5/9/2012	8205372	FD
	BONLENDER	BRIAN N.		O	WA01	2012	2011	5/11/2012	8206127	FD
HONORABLE	BONNER	JO		O	AL01	2012	2011	5/15/2012	8205373	FD
HONORABLE	BONO MACK	MARY		O	CA45	2012	2011	5/15/2012	8205581	FD
	BONYUN	SEAN C.		A	CM00	2012	2011	11/5/2012	8209374	FD
	BONYUN	SEAN C.		O	CM00	2012	2011	5/15/2012	9101483	FD
	BOONE	DANIEL CURTIS		O	TX21	2012	2011	4/27/2012	8208962	FD
	BOOTH	LINDA S.		A	RE00	2012	2011	8/23/2012	8207782	FD
	BOOTH	LINDA S.		X	RE00	2012	2011	5/24/2012	8207403	FD
	BOOTH	LINDA S.		O	RE00	2012	2011	5/24/2012	9101974	FD
	BOOTH	LINDA S.		T	RE00	2012	2012	11/8/2012	8209444	FD
	BOOTH	MARK B.		O	CB00	2012	2011	5/11/2012	9100963	FD
	BOPE	HEATH R.		X	NS00	2012	2011	5/16/2012	8207272	FD
	BOPE	HEATH R.		O	NS00	2012	2011	8/10/2012	8207491	FD
HONORABLE	BORDALLO	MADELEINE Z.		O	GU00	2012	2011	5/1/2012	8205374	FD
	BORDEN	MICHAEL		O	BA00	2012	2011	4/25/2012	9100591	FD
	BORDEN	MICHAEL		T	BA00	2012	2012	9/14/2012	8208725	FD
	BORDEN	R. C.	III	X	GO00	2012	2011	5/15/2012	8207184	FD
	BORDEN	R. C.	III	O	GO00	2012	2011	8/9/2012	8206987	FD
HONORABLE	BOREN	DAN		X	OK02	2012	2011	5/17/2012	8206879	FD
HONORABLE	BOREN	DAN		O	OK02	2012	2011	7/20/2012	8206676	FD
	BORNSTEIN	RACHAEL		O	OR01	2012	2011	5/10/2012	9100870	FD
	BOROWSKY	LISA		D	AZ09	2012	2012	7/3/2012	8207724	FD
	BOROWSKY	LISA		X	AZ09	2012	2011	7/5/2012	8207088	FD
	BOROWSKY	LISA		O	AZ09	2012	2011	7/27/2012	8208507	FD
	BOSSART	BETSY W.		O	MD05	2012	2011	5/15/2012	9101484	FD
HONORABLE	BOSWELL	LEONARD L.		O	IA03	2012	2011	5/11/2012	9102115	FD
	BOTT	WYNN J.		A	TI00	2012	2011	9/27/2012	8208930	FD
	BOTT	WYNN J.		O	TI00	2012	2011	4/3/2012	9100490	FD
	BOTVIN	VICTORIA L.		T	CL00	2012	2012	5/7/2012	8205019	FD
	BOURKE	JARON		O	GO00	2012	2011	5/15/2012	9101485	FD
	BOURN	GRADY		O	CA41	2012	2011	5/4/2012	9100754	FD
HONORABLE	BOUSTANY	CHARLES W.	JR.	X	LA07	2012	2011	5/17/2012	8206880	FD
HONORABLE	BOUSTANY	CHARLES W.	JR.	O	LA07	2012	2011	5/16/2012	8205376	FD
	BOWERS	MANDY		O	HM00	2012	2011	5/15/2012	9101460	FD
	BOWLES	MAUREEN G.		O	MO09	2012	2011	5/15/2012	9101486	FD
	BOWLES	MAUREEN G.		A	MO09	2012	2011	10/4/2012	8209097	FD
	BOWMAN	CASEY		O	WA03	2012	2011	5/9/2012	8205258	FD
	BOWMAN	GEOFFREY		A	TI00	2012	2011	10/1/2012	8209040	FD
	BOWMAN	GEOFFREY		A	TI00	2012	2011	4/26/2013	8210160	FD
	BOWMAN	GEOFFREY		O	TI00	2012	2011	5/15/2012	9101487	FD
	BOWMAN	KIM		O	MI13	2012	2011	5/15/2012	9101488	FD
	BOWSER	DAVID G.		X	GA10	2012	2011	5/14/2012	8207150	FD
	BOWSER	DAVID G.		O	GA10	2012	2011	9/13/2012	8208217	FD
	BOXLEY	RUBY T.		O	GP00	2012	2011	4/24/2012	9100559	FD
	BOYD	KRISTA A.		O	GO00	2012	2011	5/15/2012	9101489	FD
	BOYD	STEPHEN E.		O	AL02	2012	2011	5/15/2012	9101490	FD
	BOYLE	KEVIN J.		X	AO00	2012	2011	5/15/2012	8207185	FD
	BOYLE	KEVIN J.		A	AO00	2012	2011	12/7/2012	8209532	FD
	BOYLE	KIRK		O	CL00	2012	2011	5/15/2012	9101491	FD
	BRACH	PHILIP L.		T	NE01	2012	2012	7/17/2012	8206609	FD
	BRACHMAN	ELLIS A.		O	DA00	2012	2011	5/15/2012	8206147	FD
	BRADDOCK	RICHARD L.		O	CP00	2012	2011	5/15/2012	9101493	FD
	BRADLEY	ANITA F.		O	CM00	2012	2011	5/15/2012	9101494	FD
	BRADLEY	JAMES C.		O	GP00	2012	2011	5/7/2012	9100816	FD
	BRADLEY	NEIL L.		O	ML00	2012	2011	5/15/2012	9101495	FD
	BRADLEY	THOMAS B.		O	CB00	2012	2011	5/11/2012	9100964	FD
HONORABLE	BRADY	KEVIN		X	TX08	2012	2011	5/22/2012	8206881	FD
HONORABLE	BRADY	KEVIN		O	TX08	2012	2011	7/24/2012	8206700	FD
	BRADY	LAWRENCE J.		O	GO00	2012	2011	5/8/2012	8205174	FD
HONORABLE	BRADY	ROBERT A.		O	PA01	2012	2011	5/15/2012	8205377	FD
HONORABLE	BRALEY	BRUCE L.		A	IA01	2012	2011	6/28/2012	8206492	FD
HONORABLE	BRALEY	BRUCE L.		X	IA01	2012	2011	5/14/2012	8206853	FD
HONORABLE	BRALEY	BRUCE L.		X	IA01	2012	2011	7/3/2012	8206942	FD
HONORABLE	BRALEY	BRUCE L.		O	IA01	2012	2011	6/19/2012	8206427	FD
	BRAND	ADAM G.		O	CA39	2012	2011	5/7/2012	9100817	FD
	BRAND	NORMAN J.		O	JT00	2012	2011	5/11/2012	9100965	FD
	BRANDELL	JAMES F.		O	MI04	2012	2011	5/15/2012	9101496	FD
	BRANSON	CHERRI		O	HM00	2012	2011	5/15/2012	9101498	FD
	BRANTON	BRIAN E.		O	CO02	2012	2011	5/15/2012	9101497	FD
	BRASHER	TRACI L.		O	SG00	2012	2011	5/3/2012	9100726	FD
	BRAUER	DAVID A.		A	CB00	2012	2011	7/6/2012	8206532	FD
	BRAUER	DAVID A.		O	CB00	2012	2011	5/15/2012	9101499	FD
	BRENNAN	KEVIN		O	SG00	2012	2011	5/14/2012	9101133	FD
	BREWSTER	CHRISTOPHER A.		A	AO00	2012	2011	10/17/2012	8209202	FD
	BRIGHT	CHRISTOPHER J.		A	NS00	2012	2011	10/2/2012	8209055	FD
	BRIGHT	CHRISTOPHER J.		O	NS00	2012	2011	5/14/2012	9101134	FD
	BRINCK	MICHAEL F.		A	VR00	2012	2011	12/20/2012	8209551	FD
	BRINCK	MICHAEL F.		X	VR00	2012	2011	5/16/2012	8207273	FD
	BRINCK	MICHAEL F.		O	VR00	2012	2011	5/16/2012	9101868	FD
	BRINKLEY	DAVID ROSS		O	MD06	2012	2011	8/31/2012	8207810	FD
	BRITTON FRASER	BEVERLY A.		O	GO00	2012	2011	6/7/2012	8206228	FD
	BROADUS	NICOLE N.		O	LC00	2012	2011	5/14/2012	9101135	FD
	BRODERICK	SHARON L.		O	CB00	2012	2011	5/11/2012	9100966	FD
	BRODHEAD	STEPHAN ANDREW		W	WA10	2012	2012	3/5/2012	8206962	FD
	BRODY	PERRY F.		X	TX16	2012	2011	5/22/2012	8207365	FD
	BRODY	PERRY F.		A	TX16	2012	2011	9/21/2012	8208837	FD
	BRODY	PERRY F.		O	TX16	2012	2011	6/14/2012	8206362	FD
	BROOKE	JEFFREY S.		T	GP00	2012	2012	4/4/2012	8204875	FD
DR.	BROOKS	JANIS C.		O	PA14	2012	2011	3/30/2012	8208049	FD
HONORABLE	BROOKS	MO		O	AL05	2012	2011	5/15/2012	8205378	FD
	BROOKS	SUSAN		A	IN05	2012	2011	12/14/2012	8209548	FD
	BROOKS	SUSAN		O	IN05	2012	2011	5/23/2012	8208883	FD
HONORABLE	BROUN	PAUL C.		A	GA10	2012	2011	1/2/2014	8213736	FD
HONORABLE	BROUN	PAUL C.		X	GA10	2012	2011	5/14/2012	8206854	FD
HONORABLE	BROUN	PAUL C.		O	GA10	2012	2011	8/2/2012	8206793	FD
	BROWN	BARRINGTON		X	TX26	2012	2011	5/22/2012	8207366	FD
	BROWN	BARRINGTON		O	TX26	2012	2011	6/13/2012	8206323	FD
	BROWN	BARRINGTON		T	TX26	2012	2012	12/21/2012	8209603	FD
	BROWN	BYRON RICHARD		O	RE00	2012	2011	5/16/2012	8206229	FD
	BROWN	CAROLYN T.		A	LC00	2012	2011	8/22/2012	8207764	FD
	BROWN	CAROLYN T.		O	LC00	2012	2011	5/10/2012	9100872	FD
HONORABLE	BROWN	CORRINE		O	FL13	2012	2011	5/15/2012	8205379	FD
	BROWN	DUGALD ANDREW		O	WV02	2012	2011	4/17/2012	8208109	FD
	BROWN	HENRY L.		O	CL00	2012	2011	5/14/2012	9101136	FD
	BROWN	JENNIFER Y.		O	TX21	2012	2011	5/15/2012	9101500	FD
	BROWN	LARRY D.		O	AC00	2012	2011	6/13/2012	9102170	FD
	BROWN	MARYAM S.		A	CM00	2012	2011	10/2/2012	8209125	FD
	BROWN	MARYAM S.		A	CM00	2012	2011	12/11/2012	8209533	FD
	BROWN	MARYAM S.		O	CM00	2012	2011	5/15/2012	8205945	FD
	BROWN	THERESA E.		O	CP00	2012	2011	5/15/2012	9101502	FD
	BROWN	THOMAS L.		A	MO06	2012	2011	9/28/2012	8209015	FD
	BROWN	THOMAS L.		O	MO06	2012	2011	5/16/2012	9101869	FD
	BROWN	TIMOTHY D.		O	LG00	2012	2011	5/14/2012	9101137	FD
	BROWN-GILMORE	LISA C.		O	GP00	2012	2011	5/11/2013	8205102	FD
	BROWN-GILMORE	LISA C.		A	GP00	2012	2011	6/22/2012	8208451	FD
	BROWNE	MARJORIE ANN		O	LC00	2012	2011	5/15/2012	9101501	FD
	BROWNLEY	JULIA		O	CA08	2012	2011	5/11/2012	8208358	FD
	BRUBAKER	JOEL L.		A	WV02	2012	2011	8/15/2012	8207568	FD
	BRUBAKER	JOEL L.		O	WV02	2012	2011	5/15/2012	9101503	FD
	BRUCE	BONNIE B.		X	RE00	2012	2011	5/3/2012	8207112	FD
	BRUCE	BONNIE B.		O	RE00	2012	2011	8/9/2012	8206988	FD
	BRUNER	EDWARD F.		X	LC00	2012	2011	5/8/2012	8207118	FD
	BRUNER	EDWARD F.		O	LC00	2012	2011	8/6/2012	8207014	FD
	BRYANT	RICHARD J.		O	AP00	2012	2011	5/24/2012	9101977	FD
	BUCHANAN	MICHAEL D.		T	RC00	2012	2012	11/20/2012	8209462	FD
	BUCHANAN	MICHAEL D.		O	RC00	2012	2011	5/14/2012	9101138	FD
HONORABLE	BUCHANAN	VERN		O	FL13	2012	2011	5/15/2012	8206224	FD
	BUCK	EUGENE H.		O	LC00	2012	2011	5/15/2012	9101504	FD
	BUCKLES	TONY J.		O	CA51	2012	2011	4/27/2012	9100623	FD
	BUCKNOR	VANLEY		O	LC00	2012	2011	5/15/2012	9101505	FD
HONORABLE	BUCSHON	LARRY		A	IN08	2012	2011	6/5/2012	9102116	FD
HONORABLE	BUCSHON	LARRY		O	IN08	2012	2011	5/14/2012	8205380	FD
HONORABLE	BUERKLE	ANN MARIE		X	NY25	2012	2011	5/24/2012	8206882	FD
HONORABLE	BUERKLE	ANN MARIE		O	NY25	2012	2011	8/13/2012	8207475	FD
HONORABLE	BUERKLE	ANN MARIE		T	NY25	2012	2012	5/10/2013	8210294	FD
	BULGER	STEVEN J.		O	NY20	2012	2011	9/25/2013	8213150	FD
	BULL	NICHOLAS		O	JT00	2012	2011	5/17/2012	9101905	FD
	BURCH	WILLIAM P.		O	TX25	2012	2011	11/2/2012	8209390	FD
	BURGESON	ERIC R.		A	IL10	2012	2011	9/12/2012	8208274	FD
	BURGESON	ERIC R.		A	IL10	2012	2011	5/15/2012	9101507	FD
	BURGESON	ERIC R.		O	IL10	2012	2011	5/14/2012	9101139	FD
HONORABLE	BURGESS	MICHAEL C.		A	TX26	2012	2011	5/15/2013	8210406	FD
HONORABLE	BURGESS	MICHAEL C.		X	TX26	2012	2011	5/22/2012	8206883	FD
HONORABLE	BURGESS	MICHAEL C.		O	TX26	2012	2011	6/8/2012	8206298	FD
	BURKE	MICHAEL D.		O	LC00	2012	2011	5/10/2012	9100873	FD
	BURKE	WARREN		X	LG00	2012	2011	5/16/2012	8207274	FD
	BURKE	WARREN		A	LG00	2012	2011	10/9/2012	8209098	FD
	BURKE	WARREN		O	LG00	2012	2011	6/14/2012	8206338	FD
HONORABLE	BURKE	YVONNE		O	CE00	2012	2011	5/15/2012	9102093	FD
	BURKS	JONATHAN		O	BU00	2012	2011	5/14/2012	9101142	FD
	BURNER	DARCY		O	WA01	2012	2011	5/7/2012	8208990	FD
	BURNHAM	PAUL F.		O	CB00	2012	2011	5/15/2012	9101509	FD
	BURNHAM-SNYDER	EBEN W.		O	RE00	2012	2011	5/15/2012	9101508	FD
	BURNS	WILLIAM S.		O	FL15	2012	2011	5/14/2012	9101140	FD
	BURRELL	DEBORAH		X	MD06	2012	2011	5/16/2012	8207275	FD
	BURRELL	DEBORAH		O	MD06	2012	2011	8/9/2012	8206989	FD
	BURRELLI	DAVID F.		O	LC00	2012	2011	4/24/2012	9100560	FD
	BURROUGHS	HARRY F.		A	RE00	2012	2011	9/14/2012	8208215	FD
	BURROUGHS	HARRY F.		O	RE00	2012	2011	5/7/2012	9100818	FD
HONORABLE	BURTON	DAN		O	IN05	2012	2011	5/14/2012	8205381	FD
	BURWELL	DOLLIE B.		O	NC01	2012	2011	5/23/2012	9101978	FD
	BUSH	DOUGLAS R.		O	NS00	2012	2011	5/14/2012	9101141	FD
	BUSH	DOUGLAS R.		A	NS00	2012	2011	10/2/2012	8209057	FD
	BUSHMAN	DAVID ORVIL		W	AZ09	2012	2012	4/6/2012	8206946	FD
	BUSTAMANTE	JOHN M.		O	TX23	2012	2011	11/2/2012	8209391	FD
	BUSTOS	CHERI		X	IL17	2012	2011	5/16/2012	8207063	FD
	BUSTOS	CHERI		A	IL17	2012	2011	12/21/2012	8209584	FD
	BUSTOS	CHERI		O	IL17	2012	2011	6/25/2012	8208987	FD
	BUTLER	ROBIN M.		A	GO00	2012	2011	8/31/2012	8207819	FD
	BUTLER	ROBIN M.		O	GO00	2012	2011	5/14/2012	9101143	FD
HONORABLE	BUTTERFIELD	G. K.		O	NC01	2012	2011	5/11/2012	8205382	FD
	BUTTS	SHARON		O	LC00	2012	2011	5/15/2012	9101510	FD
	BUTZ	AARON R.		O	JT00	2012	2011	10/2/2012	8209067	FD
	BYERS	DAN		O	SY00	2012	2011	4/30/2012	9100642	FD
	CABRAL	KRISTIN		O	VA10	2012	2011	5/14/2012	8208394	FD
	CADIEN	TAWANA LYNN		O	TX10	2012	2011	7/23/2012	8208483	FD
	CAIN	HILARY		X	SY00	2012	2011	5/15/2012	8207186	FD
	CAIN	HILARY		O	SY00	2012	2011	7/31/2012	8206805	FD
	CAIN	HILARY		T	SY00	2012	2012	9/7/2012	8208275	FD
	CALDWELL	KAREN F.		O	LC00	2012	2011	5/15/2012	9101511	FD
	CALEMINE	GUERINO J.	III	O	EE00	2012	2011	5/15/2012	9101512	FD
	CALHOUN	MARION J.		O	CL00	2012	2011	5/9/2012	8205259	FD
	CALLAS	GEORGE A.		O	WM00	2012	2011	9/9/2013	8213100	FD
	CALLEN	ASHLEY		O	GO00	2012	2011	6/13/2012	9102169	FD
	CALLEN	PAUL C.		O	LG00	2012	2011	5/8/2012	8205175	FD
HONORABLE	CALVERT	KEN		O	CA44	2012	2011	5/11/2012	8205383	FD
	CAMENS	BARBARA L.		X	CV00	2012	2011	5/15/2012	8207187	FD
	CAMENS	BARBARA L.		O	CV00	2012	2011	8/13/2012	8207489	FD
HONORABLE	CAMP	DAVE		O	MI04	2012	2011	5/15/2012	8205384	FD
HONORABLE	CAMP	DAVE		A	MI04	2012	2011	5/7/2014	8214688	FD
	CAMP	DAVID		A	GP00	2012	2011	5/31/2012	9102080	FD
	CAMP	DAVID		O	GP00	2012	2011	5/15/2012	9101514	FD
	CAMPBELL	DOUGLAS J.		A	IR00	2012	2011	5/22/2012	8205992	FD
	CAMPBELL	DOUGLAS J.		O	IR00	2012	2011	5/14/2012	9101146	FD
HONORABLE	CAMPBELL	JOHN		O	CA48	2012	2011	5/14/2012	8205385	FD
	CAMPBELL	LAURA E.		O	LC00	2012	2011	5/15/2012	9101515	FD
	CAMPBELL	LAURA E.		T	LC00	2012	2012	7/16/2012	8206610	FD
	CAMPBELL	RICHARD J.		O	LC00	2012	2011	5/9/2012	8205260	FD
	CAMPBELL	SHEILA M.		O	CB00	2012	2011	5/15/2012	9101516	FD
	CAMPOS	ALFONSO		O	CP00	2012	2011	5/15/2012	9101517	FD
	CAMPOS	LAURA M.		O	AZ04	2012	2011	5/14/2012	9101144	FD
	CANIPE	LUCRETTA A.		A	NC13	2012	2011	8/30/2012	8207820	FD
	CANIPE	LUCRETTA A.		O	NC13	2012	2011	4/24/2012	9100561	FD
	CANNAN	JUDITH P.		O	LC00	2012	2011	5/10/2012	9100874	FD
HONORABLE	CANSECO	FRANCISCO "QUICO"		X	TX23	2012	2011	5/22/2012	8206884	FD
HONORABLE	CANSECO	FRANCISCO "QUICO"		X	TX23	2012	2011	6/19/2012	8206935	FD
HONORABLE	CANSECO	FRANCISCO "QUICO"		A	TX23	2012	2011	9/12/2012	8208304	FD
HONORABLE	CANSECO	FRANCISCO "QUICO"		O	TX23	2012	2011	7/16/2012	8206592	FD
	CANSECO	FRANCISCO RAUL		O	TX23	2012	2011	7/1/2014	8215894	FD
HONORABLE	CANTOR	ERIC		O	VA07	2012	2011	5/15/2012	8205386	FD
HONORABLE	CAPITO	SHELLEY MOORE		A	WV02	2012	2011	5/15/2012	8205388	FD
HONORABLE	CAPITO	SHELLEY MOORE		O	WV02	2012	2011	5/15/2012	8205387	FD
	CAPPS	JOANNA S.		A	CB00	2012	2011	9/4/2012	8208253	FD
	CAPPS	JOANNA S.		O	CB00	2012	2011	5/15/2012	9101518	FD
HONORABLE	CAPPS	LOIS		O	CA23	2012	2011	5/9/2012	8205389	FD
	CAPRON	MARGARET W.		X	DS00	2012	2011	5/15/2012	8207188	FD
	CAPRON	MARGARET W.		O	DS00	2012	2011	8/3/2012	8206829	FD
HONORABLE	CAPUANO	MICHAEL E.		O	MA08	2012	2011	5/7/2012	8205390	FD
	CARASSO	ADAM L.		O	BU00	2012	2011	5/15/2012	9101519	FD
	CARASSO	ADAM L.		A	BU00	2012	2011	9/19/2012	8208726	FD
	CARAVELLI	MARGARET E.		X	SY00	2012	2011	5/8/2012	8207119	FD
	CARAVELLI	MARGARET E.		O	SY00	2012	2011	8/3/2012	8206830	FD
	CARAWAY	BARBARA LEN MALLORY		O	TX30	2012	2011	5/21/2012	8208613	FD
HONORABLE	CARDOZA	DENNIS A.		O	CA18	2012	2011	5/15/2012	8205391	FD
HONORABLE	CARDOZA	DENNIS A.		T	CA18	2012	2012	9/25/2012	8208838	FD
	CAREY	DENNIS J.		O	GP00	2012	2011	5/4/2012	9100755	FD
	CARGAS	JAMES P.		O	TX07	2012	2011	5/7/2012	8208326	FD
	CARLSON	STACY		X	AO00	2012	2011	5/15/2012	8207189	FD
	CARLSON	STACY		O	AO00	2012	2011	5/15/2012	9101520	FD
HONORABLE	CARNAHAN	RUSS		O	MO03	2012	2011	5/15/2012	8205393	FD
	CARNEY	DOUGLAS J.		O	IG00	2012	2011	5/14/2012	9101147	FD
HONORABLE	CARNEY	JOHN C.	JR.	O	DE00	2012	2011	5/15/2012	8205392	FD
	CAROZZA	MARY E.		O	OH15	2012	2011	5/11/2012	9100968	FD
	CARR	JULIE J.		O	KY03	2012	2011	5/15/2012	9101521	FD
	CARRICO	RONALD		A	AO00	2012	2011	10/11/2012	8209128	FD
	CARRICO	RONALD		O	AO00	2012	2011	5/7/2012	9100819	FD
	CARRINGTON	WILLIAM JL.		A	CB00	2012	2011	7/23/2012	8206706	FD
	CARRINGTON	WILLIAM JL.		O	CB00	2012	2011	5/15/2012	9101522	FD
	CARROLL	JEFF		O	NJ06	2012	2011	5/15/2012	8206145	FD
	CARROLL	KEVIN T.		O	HM00	2012	2011	5/23/2012	9101928	FD
	CARROLL	THOMAS J.	III	O	AC00	2012	2011	6/12/2012	8206233	FD
HONORABLE	CARSON	ANDRE		X	IN07	2012	2011	5/17/2012	8206885	FD
HONORABLE	CARSON	ANDRE		O	IN07	2012	2011	6/15/2012	8206386	FD
	CARSON	DAVID O.		X	LC00	2012	2011	9/20/2012	8208811	FD
	CARSON	DAVID O.		O	LC00	2012	2011	6/29/2012	8206482	FD
	CARSTENSEN	JAMES D.		O	IA04	2012	2011	5/15/2012	9101524	FD
	CARTER	DELISA D.		O	AO00	2012	2011	5/15/2012	9101525	FD
	CARTER	DELISA D.		A	AO00	2012	2011	9/21/2012	8208839	FD
	CARTER	ELIZABETH C.		O	IA03	2012	2011	5/14/2012	9101148	FD
	CARTER	JESSICA L.		X	TN08	2012	2011	5/17/2012	8207356	FD
	CARTER	JESSICA L.		O	TN08	2012	2011	5/29/2012	9102081	FD
HONORABLE	CARTER	JOHN R.		O	TX31	2012	2011	5/15/2012	8205394	FD
	CARTWRIGHT	MATTHEW A.		A	PA17	2012	2011	12/18/2012	8209565	FD
	CARTWRIGHT	MATTHEW A.		O	PA17	2012	2011	3/30/2012	8208051	FD
	CARUSO	S. A.		A	NJ01	2012	2011	9/7/2012	8208276	FD
	CARUSO	S. A.		O	NJ01	2012	2011	5/11/2012	9100969	FD
	CARUSONE	PIA D.		O	AZ08	2012	2011	5/11/2012	9100967	FD
	CARUSONE	PIA D.		T	AZ08	2012	2012	7/20/2012	8206660	FD
	CASEY	JULIA A.		O	AP00	2012	2011	5/15/2012	9101526	FD
	CASEY	MICHAEL C.		X	NS00	2012	2011	5/16/2012	8207276	FD
	CASEY	MICHAEL C.		O	NS00	2012	2011	6/5/2012	8206231	FD
	CASHIN	GERALDINE F.		T	AL06	2012	2012	4/18/2012	8204896	FD
	CASKEY	ELERY J.	JR.	O	AO00	2012	2011	5/14/2012	9101145	FD
HONORABLE	CASSIDY	BILL		O	LA06	2012	2011	5/23/2012	8205395	FD
	CASSIDY	ED		X	SH00	2012	2011	5/17/2012	8207357	FD
	CASSIDY	ED		O	SH00	2012	2011	7/13/2012	8206611	FD
	CASSIL	DANNY		O	AC00	2012	2011	4/23/2012	9100533	FD
	CASSIL	DANNY		A	AC00	2012	2011	5/14/2012	9101149	FD
	CASTANEDA	CHRYSTA		O	TX33	2012	2011	5/7/2012	8208327	FD
HONORABLE	CASTOR	KATHY		O	FL11	2012	2011	5/14/2012	8205396	FD
	CASTOR	STEPHEN R.		A	GO00	2012	2011	10/5/2012	8209099	FD
	CASTOR	STEPHEN R.		X	GO00	2012	2011	5/15/2012	8207190	FD
	CASTOR	STEPHEN R.		O	GO00	2012	2011	8/7/2012	8207015	FD
	CASTRO	JOAQUIN		A	TX20	2012	2011	1/7/2013	8209630	FD
	CASTRO	JOAQUIN		O	TX20	2012	2011	5/15/2012	8208944	FD
	CASWELL	WENDY S.		A	CL00	2012	2011	4/28/2014	8214597	FD
	CASWELL	WENDY S.		T	CL00	2012	2012	4/28/2014	8214598	FD
	CASWELL	WENDY S.		A	CL00	2012	2011	5/21/2013	8210751	FD
	CASWELL	WENDY S.		T	CL00	2012	2012	5/21/2013	8210752	FD
	CASWELL	WENDY S.		T	CL00	2012	2012	10/1/2012	8209041	FD
	CASWELL	WENDY S.		O	CL00	2012	2011	5/7/2012	9100820	FD
	CATANZARO	MICHAEL J.		A	RS00	2012	2011	9/18/2012	8208729	FD
	CATANZARO	MICHAEL J.		O	RS00	2012	2011	5/15/2012	9101527	FD
	CATANZARO	MICHAEL J.		T	RS00	2012	2012	12/12/2012	8209534	FD
	CAUSEY	JONATHAN H.		A	IN08	2012	2011	9/25/2012	8208840	FD
	CAUSEY	JONATHAN H.		O	IN08	2012	2011	5/11/2012	9100970	FD
	CAWLEY	KIM P.		A	CB00	2012	2011	6/3/2013	8212131	FD
	CAWLEY	KIM P.		O	CB00	2012	2011	5/15/2012	9101528	FD
	CAZENAVE	MARTHA J.		X	CA13	2012	2011	5/16/2012	8207277	FD
	CAZENAVE	MARTHA J.		O	CA13	2012	2011	12/6/2012	8209524	FD
	CENTILLI	DOUGLAS		X	TX08	2012	2011	5/22/2012	8207367	FD
	CENTILLI	DOUGLAS		O	TX08	2012	2011	6/7/2012	8206234	FD
	CERVENAK	JASON J.		A	JU00	2012	2011	10/23/2012	8209314	FD
	CERVENAK	JASON J.		O	JU00	2012	2011	8/31/2012	8207808	FD
	CHABOT	ELLIOT C.		O	AO00	2012	2011	5/15/2012	9101530	FD
HONORABLE	CHABOT	STEVE		O	OH01	2012	2011	5/15/2012	8205398	FD
	CHAFFEE	CHRISTOPHER		O	NY04	2012	2011	5/15/2012	9101531	FD
HONORABLE	CHAFFETZ	JASON		O	UT03	2012	2011	5/8/2012	8205397	FD
	CHAFIN	CLAUDE H.		A	NS00	2012	2011	9/21/2012	8208841	FD
	CHAFIN	CLAUDE H.		O	NS00	2012	2011	5/15/2012	9101532	FD
	CHAIKIND	HINDA R.		X	LC00	2012	2011	5/8/2012	8207120	FD
	CHAIKIND	HINDA R.		O	LC00	2012	2011	6/1/2012	9102082	FD
	CHAMBERS	HILARIE		O	MI12	2012	2011	5/15/2012	9101533	FD
HONORABLE	CHANDLER	BEN		O	KY06	2012	2011	5/10/2012	8205399	FD
	CHANDLER	PETER H.		O	ME02	2012	2011	5/8/2012	8205176	FD
	CHANDLER	SHANA M.		O	WA09	2012	2011	6/4/2012	8206235	FD
	CHANG	SU-HWA		O	AO00	2012	2011	5/15/2012	9101535	FD
	CHANG	SU-HWA		A	AO00	2012	2011	10/11/2012	8209100	FD
	CHANG	WINIFRED Y.		A	AP00	2012	2011	9/18/2012	8208727	FD
	CHANG	WINIFRED Y.		A	AP00	2012	2011	5/16/2013	8210421	FD
	CHANG	WINIFRED Y.		O	AP00	2012	2011	5/14/2012	9101153	FD
	CHAO	DANIEL		O	CA38	2012	2011	5/11/2012	9100971	FD
	CHAPLA	JOHN D.		O	NS00	2012	2011	5/15/2012	9101534	FD
	CHAPMAN	CHRISTOPHER S.		A	NY04	2012	2011	5/7/2013	8210231	FD
	CHAPMAN	CHRISTOPHER S.		O	NY04	2012	2011	5/15/2012	9101536	FD
	CHAPMAN	KAREN K.		O	CA14	2012	2011	5/14/2012	9101150	FD
	CHARLES	SANDRA M.		O	LC00	2012	2011	9/24/2012	8208842	FD
	CHARLESWORTH	JACQUELINE C.		X	LC00	2012	2011	7/2/2012	8207043	FD
	CHARLESWORTH	JACQUELINE C.		O	LC00	2012	2011	10/5/2012	8209087	FD
	CHARTERS	TIMOTHY T.		X	RE00	2012	2011	5/22/2012	8207368	FD
	CHARTERS	TIMOTHY T.		O	RE00	2012	2011	7/16/2012	8206569	FD
	CHARTERS	TIMOTHY T.		A	RE00	2012	2011	1/3/2013	8209619	FD
	CHAUVIN	ARLIN HUGH		D	TX06	2012	2012	4/25/2012	8207732	FD
	CHENOWETH	MARKHAM S.		X	KS04	2012	2011	5/22/2012	8207369	FD
